Order_ID,Store,Category,Sub_Category,City,Region,Season,Units_Sold,Unit_Price,Cost_Price,Marketing_Spend,Discount_Pct,Is_Holiday,Store_Size_sqft,Staff_Count,Customer_Rating,Revenue,Profit,Profit_Margin,Revenue_K
ORD-01129,Store_Alpha,Grocery,Beverages,Mumbai,West,Summer,50,1367.1,1001.39,1944.24,15,0,2000,11,4.0,68275.99,18206.49,26.67,68.28
ORD-01130,Store_Delta,Grocery,Packaged,Mumbai,West,Monsoon,48,1668.66,1094.66,3215.62,0,1,2000,21,4.2,101855.56,49311.88,48.41,101.86
ORD-01131,Store_Alpha,Toys,Action,Mumbai,West,Summer,46,885.14,463.02,3010.45,20,0,1000,24,4.0,35194.28,13895.36,39.48,35.19
ORD-01132,Store_Epsilon,Toys,Action,Ahmedabad,West,Summer,47,1437.28,949.93,662.19,0,0,2000,15,4.1,74251.83,29605.12,39.87,74.25
ORD-01133,Store_Epsilon,Grocery,Packaged,Hyderabad,South,Monsoon,55,1511.66,1298.51,3289.14,5,0,2000,48,3.8,89776.73,18358.68,20.45,89.78
ORD-01134,Store_Epsilon,Grocery,Beverages,Bangalore,South,Monsoon,33,429.68,1056.32,1147.24,25,0,5000,29,4.0,18735.96,-16122.6,-86.05,18.74
ORD-01135,Store_Gamma,Clothing,Accessories,Bangalore,South,Summer,48,1785.93,1167.95,3762.55,30,0,3500,28,3.9,63289.46,7227.86,11.42,63.29
ORD-01136,Store_Epsilon,Home & Garden,Plants,Kolkata,East,Winter,40,2433.87,1361.26,1576.3,10,0,2000,6,3.4,94900.15,40449.75,42.62,94.9
ORD-01137,Store_Delta,Sports,Fitness,Kolkata,East,Festive,47,1147.14,971.07,3626.42,25,0,3500,31,3.8,54749.11,9108.82,16.64,54.75
ORD-01138,Store_Beta,Electronics,Laptops,Mumbai,West,Summer,41,1097.28,573.95,2484.59,15,1,3500,23,4.0,50688.97,27157.02,53.58,50.69
ORD-01139,Store_Alpha,Home & Garden,Tools,Kolkata,East,Monsoon,41,1072.2,1150.84,2190.81,10,0,5000,33,3.9,38742.49,-8441.95,-21.79,38.74
ORD-01140,Store_Gamma,Toys,Action,Hyderabad,South,Monsoon,33,1572.36,357.72,3252.68,15,0,3500,41,2.9,59725.7,47920.94,80.24,59.73
ORD-01141,Store_Epsilon,Grocery,Beverages,Ahmedabad,West,Winter,45,1506.47,711.07,1233.77,15,0,2000,15,3.0,54237.57,22239.42,41.0,54.24
ORD-01142,Store_Epsilon,Home & Garden,Decor,Bangalore,South,Festive,47,245.6,1035.23,2916.94,5,0,3500,23,4.4,20377.26,-28278.55,-138.78,20.38
ORD-01143,Store_Beta,Sports,Football,Pune,West,Summer,36,680.33,30.0,3938.7,5,0,1000,32,3.6,28707.96,27627.96,96.24,28.71
ORD-01144,Store_Beta,Toys,Puzzles,Bangalore,South,Summer,52,1504.39,900.99,4251.13,20,0,1000,43,4.2,54226.79,7375.31,13.6,54.23
ORD-01145,Store_Gamma,Electronics,Cameras,Bangalore,South,Festive,52,1112.99,919.85,2444.84,20,0,5000,25,3.1,58996.4,11164.2,18.92,59.0
ORD-01146,Store_Alpha,Electronics,Cameras,Hyderabad,South,Summer,48,500.33,345.63,2620.02,15,1,2000,30,2.9,7384.03,-9206.21,-124.68,7.38
ORD-01147,Store_Epsilon,Sports,Cricket,Kolkata,East,Festive,43,2100.16,930.34,1209.72,25,1,5000,26,3.3,70604.26,30599.64,43.34,70.6
ORD-01148,Store_Gamma,Sports,Outdoor,Pune,West,Monsoon,41,720.17,875.98,2099.14,20,1,1000,10,3.7,36894.32,979.14,2.65,36.89
ORD-01149,Store_Delta,Grocery,Fresh,Hyderabad,South,Festive,45,1221.47,813.59,1127.87,5,0,2000,15,3.4,58126.22,21514.67,37.01,58.13
ORD-01150,Store_Delta,Electronics,Laptops,Mumbai,West,Summer,38,1097.09,1275.77,3528.09,20,0,3500,18,4.6,33543.03,-14936.23,-44.53,33.54
ORD-01151,Store_Gamma,Toys,Puzzles,Ahmedabad,West,Festive,40,552.79,1151.56,4010.6,15,1,2000,40,3.9,30692.05,-15370.35,-50.08,30.69
ORD-01152,Store_Epsilon,Home & Garden,Plants,Chennai,South,Winter,35,1310.97,1055.99,2454.93,30,0,8000,44,4.9,15549.72,-21409.93,-137.69,15.55
ORD-01153,Store_Gamma,Toys,Educational,Bangalore,South,Monsoon,50,1435.26,390.31,1730.12,10,1,2000,45,4.0,88984.36,69468.86,78.07,88.98
ORD-01154,Store_Epsilon,Clothing,Men,Chennai,South,Monsoon,54,919.39,793.06,3369.83,25,0,3500,6,2.4,44287.84,1462.6,3.3,44.29
ORD-01155,Store_Beta,Clothing,Kids,Ahmedabad,West,Festive,39,998.28,1273.77,1958.44,25,0,8000,47,4.4,31772.21,-17904.82,-56.35,31.77
ORD-01156,Store_Gamma,Sports,Outdoor,Ahmedabad,West,Summer,40,1560.29,714.14,3806.33,0,1,5000,24,2.9,83890.73,55325.13,65.95,83.89
ORD-01157,Store_Epsilon,Grocery,Fresh,Hyderabad,South,Winter,48,50.0,1421.7,5322.52,20,1,2000,26,3.9,14329.81,-53911.79,-376.22,14.33
ORD-01158,Store_Gamma,Clothing,Kids,Hyderabad,South,Monsoon,34,693.0,1067.68,1938.68,25,1,5000,43,3.3,24766.18,-11534.94,-46.58,24.77
ORD-01159,Store_Gamma,Electronics,Phones,Hyderabad,South,Monsoon,41,1328.06,1483.82,2109.99,30,1,2000,8,5.0,35816.69,-25019.93,-69.86,35.82
ORD-01160,Store_Epsilon,Toys,Puzzles,Chennai,South,Summer,44,883.96,373.07,1248.52,30,0,1000,33,4.7,46669.41,30254.33,64.83,46.67
ORD-01161,Store_Epsilon,Toys,Board Games,Hyderabad,South,Summer,43,875.38,738.14,3175.33,5,0,1000,28,3.4,50128.67,18388.65,36.68,50.13
ORD-01162,Store_Alpha,Sports,Outdoor,Ahmedabad,West,Winter,55,1741.02,775.95,3093.75,10,1,3500,5,3.7,102086.68,59409.43,58.2,102.09
ORD-01163,Store_Gamma,Home & Garden,Furniture,Mumbai,West,Festive,33,820.01,1042.47,2675.33,5,0,1000,28,3.9,26959.21,-7442.3,-27.61,26.96
ORD-01164,Store_Delta,Sports,Cricket,Hyderabad,South,Summer,51,2387.51,504.56,3019.38,20,0,8000,34,4.3,100051.2,74318.64,74.28,100.05
ORD-01165,Store_Gamma,Home & Garden,Furniture,Delhi,North,Festive,35,147.29,156.96,1747.59,15,0,8000,16,3.8,15634.06,10140.46,64.86,15.63
ORD-01166,Store_Gamma,Sports,Fitness,Kolkata,East,Winter,40,50.0,951.28,1004.16,30,0,2000,23,3.2,0.0,-38051.2,-3805120.0,0.0
ORD-01167,Store_Epsilon,Sports,Outdoor,Chennai,South,Festive,46,1727.36,653.41,2089.12,30,0,5000,41,3.4,54762.61,24705.75,45.11,54.76
ORD-01168,Store_Gamma,Sports,Football,Delhi,North,Monsoon,42,609.63,611.72,701.37,0,0,8000,44,3.8,12571.42,-13120.82,-104.37,12.57
ORD-01169,Store_Gamma,Home & Garden,Furniture,Hyderabad,South,Festive,33,619.76,522.88,1938.57,0,1,2000,47,4.5,26192.19,8937.15,34.12,26.19
ORD-01170,Store_Delta,Home & Garden,Tools,Ahmedabad,West,Winter,40,1790.84,849.56,3371.67,30,0,5000,8,4.1,51421.02,17438.62,33.91,51.42
ORD-01171,Store_Epsilon,Sports,Cricket,Mumbai,West,Winter,42,901.64,369.26,3071.6,10,0,1000,19,3.3,39326.94,23818.02,60.56,39.33
ORD-01172,Store_Gamma,Clothing,Accessories,Bangalore,South,Winter,49,1746.22,722.32,871.46,25,0,2000,24,4.2,60641.78,25248.1,41.63,60.64
ORD-01173,Store_Beta,Grocery,Dairy,Pune,West,Festive,51,833.75,468.51,4259.22,25,0,5000,48,3.6,32271.58,8377.57,25.96,32.27
ORD-01174,Store_Alpha,Grocery,Beverages,Kolkata,East,Monsoon,47,1417.52,556.33,2766.51,30,0,3500,24,4.3,55743.43,29595.92,53.09,55.74
ORD-01175,Store_Delta,Grocery,Dairy,Pune,West,Summer,52,893.15,941.52,1440.81,25,0,3500,25,5.0,40631.45,-8327.59,-20.5,40.63
ORD-01176,Store_Gamma,Home & Garden,Decor,Hyderabad,South,Monsoon,45,648.11,1060.56,2562.77,0,0,8000,14,3.6,37420.29,-10304.91,-27.54,37.42
ORD-01177,Store_Beta,Home & Garden,Furniture,Kolkata,East,Festive,37,2238.36,677.56,2300.39,15,0,5000,34,4.3,72431.81,47362.09,65.39,72.43
ORD-01178,Store_Gamma,Clothing,Women,Kolkata,East,Festive,44,1869.88,1187.13,1958.71,25,0,3500,28,3.4,60070.2,7836.48,13.05,60.07
ORD-01179,Store_Gamma,Grocery,Fresh,Mumbai,West,Summer,57,764.02,410.91,3975.11,5,0,8000,44,3.7,46383.53,22961.66,49.5,46.38
ORD-01180,Store_Epsilon,Grocery,Fresh,Kolkata,East,Festive,43,1092.96,192.04,1672.41,30,0,2000,44,3.8,39416.01,31158.29,79.05,39.42
ORD-01181,Store_Epsilon,Sports,Fitness,Chennai,South,Winter,57,2085.74,265.47,3221.58,25,0,2000,42,3.7,76583.52,61451.73,80.24,76.58
ORD-01182,Store_Epsilon,Home & Garden,Decor,Delhi,North,Winter,41,607.07,369.84,1390.42,15,0,5000,7,5.0,26394.91,11231.47,42.55,26.39
ORD-01183,Store_Beta,Grocery,Fresh,Delhi,North,Winter,43,639.54,274.84,2955.72,30,0,5000,33,3.6,26156.84,14338.72,54.82,26.16
ORD-01184,Store_Gamma,Toys,Educational,Delhi,North,Winter,50,1482.04,1608.46,3318.51,10,1,5000,12,4.2,88839.72,8416.72,9.47,88.84
ORD-01185,Store_Alpha,Clothing,Accessories,Chennai,South,Winter,30,2562.3,179.91,3320.81,10,0,5000,33,2.6,72968.81,67571.51,92.6,72.97
ORD-01186,Store_Delta,Toys,Puzzles,Pune,West,Festive,44,1232.3,1174.97,3096.97,0,1,3500,14,4.1,51893.0,194.32,0.37,51.89
ORD-01187,Store_Epsilon,Toys,Puzzles,Mumbai,West,Summer,36,1829.89,789.95,2713.18,15,0,3500,9,4.5,56545.58,28107.38,49.71,56.55
ORD-01188,Store_Epsilon,Clothing,Men,Kolkata,East,Summer,37,589.54,889.84,1723.09,5,1,8000,15,3.5,42803.06,9878.98,23.08,42.8
ORD-01189,Store_Gamma,Toys,Educational,Chennai,South,Winter,33,1416.63,437.71,1736.94,15,0,3500,8,2.3,42445.09,28000.66,65.97,42.45
ORD-01190,Store_Gamma,Grocery,Dairy,Delhi,North,Festive,44,984.23,930.18,3358.59,5,1,2000,39,3.8,54005.58,13077.66,24.22,54.01
ORD-01191,Store_Beta,Home & Garden,Decor,Hyderabad,South,Monsoon,30,2319.98,434.43,1486.31,5,0,8000,44,3.8,68484.14,55451.24,80.97,68.48
ORD-01192,Store_Beta,Clothing,Women,Bangalore,South,Monsoon,54,2159.21,1169.11,1211.15,15,0,3500,16,4.2,103762.65,40630.71,39.16,103.76
ORD-01193,Store_Epsilon,Sports,Fitness,Kolkata,East,Festive,46,2567.65,1202.21,4715.72,30,0,5000,25,5.0,95022.47,39720.81,41.8,95.02
ORD-01194,Store_Gamma,Toys,Puzzles,Chennai,South,Winter,32,782.71,746.06,2688.34,20,0,3500,20,3.6,22238.84,-1635.08,-7.35,22.24
ORD-01195,Store_Alpha,Clothing,Men,Ahmedabad,West,Summer,47,1221.3,772.25,3762.02,15,1,1000,18,3.3,70031.06,33735.31,48.17,70.03
ORD-01196,Store_Delta,Electronics,Phones,Chennai,South,Festive,48,1425.1,973.09,4048.19,30,0,8000,25,3.1,67368.85,20660.53,30.67,67.37
ORD-01197,Store_Gamma,Electronics,Tablets,Mumbai,West,Monsoon,48,806.12,952.64,3061.35,5,1,3500,31,3.9,58590.87,12864.15,21.96,58.59
ORD-01198,Store_Gamma,Home & Garden,Tools,Mumbai,West,Monsoon,42,1278.63,1209.66,2547.87,30,0,3500,40,4.1,60135.93,9330.21,15.52,60.14
ORD-01199,Store_Beta,Grocery,Beverages,Chennai,South,Monsoon,33,1745.39,1198.34,2568.26,30,0,2000,5,3.5,38916.74,-628.48,-1.61,38.92
ORD-01200,Store_Delta,Home & Garden,Plants,Delhi,North,Winter,49,869.78,788.46,4929.64,25,0,5000,5,4.3,52768.39,14133.85,26.78,52.77
ORD-01201,Store_Epsilon,Home & Garden,Decor,Bangalore,South,Monsoon,43,777.99,609.11,2329.43,10,0,5000,26,4.1,27276.97,1085.24,3.98,27.28
ORD-01202,Store_Gamma,Home & Garden,Tools,Kolkata,East,Festive,44,738.21,1124.65,3211.72,10,0,2000,19,3.8,36879.23,-12605.37,-34.18,36.88
ORD-01203,Store_Epsilon,Home & Garden,Plants,Mumbai,West,Festive,40,393.78,737.49,3812.78,0,1,2000,24,3.3,31267.98,1768.38,5.66,31.27
ORD-01204,Store_Gamma,Sports,Outdoor,Kolkata,East,Monsoon,47,1712.4,845.5,3300.85,10,1,1000,7,3.5,91408.21,51669.71,56.53,91.41
ORD-01205,Store_Epsilon,Sports,Outdoor,Delhi,North,Festive,41,776.6,1012.13,4301.26,20,1,8000,18,2.3,38996.2,-2501.13,-6.41,39.0
ORD-01206,Store_Delta,Clothing,Women,Kolkata,East,Monsoon,39,713.34,1190.22,2536.06,5,0,5000,13,3.9,37517.03,-8901.55,-23.73,37.52
ORD-01207,Store_Beta,Electronics,Cameras,Hyderabad,South,Monsoon,43,1517.44,904.34,3808.02,15,0,2000,23,3.8,55492.29,16605.67,29.92,55.49
ORD-01208,Store_Delta,Home & Garden,Tools,Mumbai,West,Summer,52,1193.63,565.12,846.47,15,0,2000,44,3.9,67383.22,37996.98,56.39,67.38
ORD-01209,Store_Alpha,Clothing,Men,Delhi,North,Winter,48,884.68,1518.8,4616.3,20,0,8000,38,4.1,29819.39,-43083.01,-144.48,29.82
ORD-01210,Store_Beta,Electronics,Laptops,Delhi,North,Winter,35,1686.38,1412.14,4347.78,10,1,2000,8,4.0,88440.41,39015.51,44.12,88.44
ORD-01211,Store_Delta,Toys,Board Games,Bangalore,South,Summer,46,860.73,392.8,2634.69,5,0,1000,37,3.7,49576.55,31507.75,63.55,49.58
ORD-01212,Store_Alpha,Grocery,Beverages,Bangalore,South,Summer,31,50.0,435.29,3526.61,10,0,8000,47,3.8,5967.11,-7526.88,-126.14,5.97
ORD-01213,Store_Gamma,Sports,Fitness,Hyderabad,South,Winter,57,1999.95,485.59,4069.28,30,0,1000,41,3.0,82680.58,55001.95,66.52,82.68
ORD-01214,Store_Gamma,Toys,Action,Delhi,North,Monsoon,62,703.08,1139.42,1754.7,0,0,3500,6,3.4,42166.78,-28477.26,-67.53,42.17
ORD-01215,Store_Epsilon,Electronics,Cameras,Pune,West,Monsoon,45,768.63,1534.06,2826.57,10,1,5000,31,3.8,42065.38,-26967.32,-64.11,42.07
ORD-01216,Store_Beta,Toys,Puzzles,Delhi,North,Winter,42,771.28,597.49,1433.1,0,0,2000,49,3.4,34155.44,9060.86,26.53,34.16
ORD-01217,Store_Gamma,Grocery,Fresh,Bangalore,South,Monsoon,36,1235.76,867.71,4366.1,15,0,8000,21,4.3,54405.22,23167.66,42.58,54.41
ORD-01218,Store_Beta,Electronics,Cameras,Pune,West,Summer,47,1035.45,498.96,3987.31,5,1,1000,35,3.4,79521.25,56070.13,70.51,79.52
ORD-01219,Store_Gamma,Toys,Action,Mumbai,West,Monsoon,51,1792.84,1480.08,2662.86,25,0,5000,45,3.9,74165.46,-1318.62,-1.78,74.17
ORD-01220,Store_Epsilon,Sports,Cricket,Mumbai,West,Monsoon,48,2187.07,1129.93,2523.7,30,0,5000,10,3.9,70506.07,16269.43,23.08,70.51
ORD-01221,Store_Delta,Sports,Outdoor,Kolkata,East,Festive,33,792.48,470.15,2821.25,0,0,2000,35,4.2,26017.91,10502.96,40.37,26.02
ORD-01222,Store_Epsilon,Clothing,Men,Chennai,South,Festive,38,637.2,30.0,1923.29,10,0,5000,7,4.3,23212.45,22072.45,95.09,23.21
ORD-01223,Store_Alpha,Toys,Puzzles,Bangalore,South,Festive,49,886.86,1215.03,2791.15,30,0,2000,44,4.2,26365.05,-33171.42,-125.82,26.37
ORD-01224,Store_Gamma,Home & Garden,Plants,Chennai,South,Monsoon,40,1463.43,571.01,1754.72,10,1,3500,7,2.5,59054.9,36214.5,61.32,59.05
ORD-01225,Store_Alpha,Toys,Action,Pune,West,Winter,43,1130.18,1137.09,4078.0,30,0,2000,37,4.5,56912.44,8017.57,14.09,56.91
ORD-01226,Store_Alpha,Electronics,Phones,Bangalore,South,Summer,50,899.75,917.48,4364.32,15,0,1000,17,4.7,47206.76,1332.76,2.82,47.21
ORD-01227,Store_Beta,Electronics,Cameras,Hyderabad,South,Monsoon,53,421.79,66.28,4134.23,20,1,5000,25,3.5,21891.15,18378.31,83.95,21.89
ORD-01228,Store_Gamma,Toys,Educational,Delhi,North,Winter,35,50.0,477.29,1566.96,30,1,5000,41,3.9,10414.52,-6290.63,-60.4,10.41
ORD-01229,Store_Alpha,Grocery,Beverages,Hyderabad,South,Monsoon,45,597.17,658.34,2749.86,25,0,5000,20,3.3,14852.51,-14772.79,-99.46,14.85
ORD-01230,Store_Delta,Sports,Fitness,Pune,West,Summer,43,1958.65,529.68,3701.67,20,0,2000,25,2.6,64161.97,41385.73,64.5,64.16
ORD-01231,Store_Alpha,Electronics,Cameras,Bangalore,South,Monsoon,40,1461.6,846.47,3922.51,10,0,8000,48,3.4,52077.03,18218.23,34.98,52.08
ORD-01232,Store_Delta,Sports,Cricket,Ahmedabad,West,Summer,42,1085.08,960.55,793.36,20,0,2000,17,3.5,50884.83,10541.73,20.72,50.88
ORD-01233,Store_Beta,Electronics,Cameras,Pune,West,Monsoon,49,1637.87,1515.74,3888.59,30,0,1000,8,3.6,59988.79,-14282.47,-23.81,59.99
ORD-01234,Store_Alpha,Clothing,Men,Ahmedabad,West,Summer,45,427.27,988.89,1508.08,25,0,2000,35,3.2,0.0,-44500.05,-4450005.0,0.0
ORD-01235,Store_Epsilon,Home & Garden,Plants,Delhi,North,Monsoon,53,1234.05,1396.44,2815.24,25,0,5000,13,3.4,62956.87,-11054.45,-17.56,62.96
ORD-01236,Store_Beta,Electronics,Laptops,Mumbai,West,Summer,47,128.19,609.27,4508.99,5,0,3500,37,3.8,10036.12,-18599.57,-185.33,10.04
ORD-01237,Store_Delta,Sports,Football,Mumbai,West,Festive,55,1407.61,1266.09,4346.48,20,0,1000,41,3.3,53659.3,-15975.65,-29.77,53.66
ORD-01238,Store_Beta,Clothing,Women,Pune,West,Monsoon,42,1355.71,647.52,4591.36,5,0,3500,41,4.1,58446.4,31250.56,53.47,58.45
ORD-01239,Store_Alpha,Electronics,Tablets,Chennai,South,Monsoon,33,1369.98,433.19,1720.48,10,0,1000,28,4.2,47437.16,33141.89,69.86,47.44
ORD-01240,Store_Gamma,Grocery,Packaged,Bangalore,South,Winter,47,1900.57,416.29,2016.85,10,0,1000,29,5.0,86651.78,67086.15,77.42,86.65
ORD-01241,Store_Gamma,Home & Garden,Plants,Bangalore,South,Winter,50,1665.6,30.0,2324.64,10,0,5000,45,4.5,92826.28,91326.28,98.38,92.83
ORD-01242,Store_Delta,Electronics,Phones,Mumbai,West,Summer,36,474.65,1141.63,2824.27,15,0,2000,33,3.9,11938.55,-29160.13,-244.25,11.94
ORD-01243,Store_Delta,Clothing,Women,Kolkata,East,Monsoon,49,1909.63,283.92,3260.04,20,0,5000,44,3.4,80121.32,66209.24,82.64,80.12
ORD-01244,Store_Gamma,Grocery,Dairy,Hyderabad,South,Summer,47,1074.33,1363.26,4532.71,0,0,5000,40,4.0,51696.02,-12377.2,-23.94,51.7
ORD-01245,Store_Delta,Toys,Educational,Kolkata,East,Festive,44,50.0,730.31,1885.67,25,0,5000,19,4.0,0.0,-32133.64,-3213364.0,0.0
ORD-01246,Store_Beta,Clothing,Women,Delhi,North,Winter,47,1134.75,178.05,2245.38,0,1,3500,49,3.5,77118.85,68750.5,89.15,77.12
ORD-01247,Store_Epsilon,Clothing,Women,Hyderabad,South,Summer,45,1588.28,352.91,4708.37,10,1,1000,22,4.3,91175.39,75294.44,82.58,91.18
ORD-01248,Store_Epsilon,Grocery,Dairy,Hyderabad,South,Summer,33,591.69,876.25,1609.14,30,0,8000,24,3.0,18351.18,-10565.07,-57.57,18.35
ORD-01249,Store_Beta,Clothing,Accessories,Pune,West,Winter,44,1999.71,48.02,3872.22,30,1,2000,9,3.7,86211.49,84098.61,97.55,86.21
ORD-01250,Store_Epsilon,Grocery,Packaged,Mumbai,West,Monsoon,45,646.01,1035.98,2893.62,20,0,5000,22,4.1,22113.01,-24506.09,-110.82,22.11
ORD-01251,Store_Alpha,Electronics,Laptops,Kolkata,East,Summer,49,911.34,193.47,3465.69,30,0,1000,44,3.6,28411.94,18931.91,66.63,28.41
ORD-01252,Store_Beta,Grocery,Fresh,Kolkata,East,Winter,41,801.16,504.41,2026.35,5,1,2000,5,3.7,42347.18,21666.37,51.16,42.35
ORD-01253,Store_Delta,Grocery,Dairy,Mumbai,West,Monsoon,36,174.61,879.49,3848.61,0,0,8000,23,3.7,21348.57,-10313.07,-48.31,21.35
ORD-01254,Store_Beta,Home & Garden,Decor,Kolkata,East,Festive,44,604.12,987.04,2214.95,30,0,8000,27,3.3,34793.94,-8635.82,-24.82,34.79
ORD-01255,Store_Gamma,Grocery,Dairy,Ahmedabad,West,Winter,48,772.88,1119.09,1296.48,10,0,5000,30,4.5,41696.6,-12019.72,-28.83,41.7
ORD-01256,Store_Delta,Grocery,Packaged,Mumbai,West,Summer,46,1121.94,277.38,3576.05,0,0,8000,33,3.2,57206.71,44447.23,77.7,57.21
ORD-01257,Store_Gamma,Toys,Board Games,Pune,West,Festive,50,50.0,676.62,0.0,0,0,8000,38,4.0,4658.27,-29172.73,-626.26,4.66
ORD-01258,Store_Delta,Electronics,Cameras,Chennai,South,Monsoon,55,1629.93,1237.2,2318.4,25,0,2000,23,4.0,70804.96,2758.96,3.9,70.8
ORD-01259,Store_Epsilon,Home & Garden,Decor,Hyderabad,South,Monsoon,39,1624.0,676.72,3349.37,0,0,2000,22,3.2,60152.51,33760.43,56.12,60.15
ORD-01260,Store_Beta,Toys,Board Games,Pune,West,Winter,44,1908.88,917.71,3909.34,10,0,5000,6,3.8,81652.84,41273.6,50.55,81.65
ORD-01261,Store_Alpha,Sports,Outdoor,Bangalore,South,Winter,53,305.01,864.98,4471.82,25,0,1000,31,3.3,8153.26,-37690.68,-462.28,8.15
ORD-01262,Store_Delta,Electronics,Cameras,Delhi,North,Winter,53,1024.3,1320.49,5133.05,10,1,5000,10,4.6,67780.84,-2205.13,-3.25,67.78
ORD-01263,Store_Delta,Electronics,Phones,Chennai,South,Monsoon,51,1764.86,613.64,4766.1,15,1,3500,43,3.1,115871.34,84575.7,72.99,115.87
ORD-01264,Store_Gamma,Sports,Fitness,Bangalore,South,Festive,50,1816.5,244.02,3229.86,30,0,8000,10,3.4,75005.16,62804.16,83.73,75.01
ORD-01265,Store_Epsilon,Grocery,Fresh,Hyderabad,South,Monsoon,52,2087.36,412.85,4350.74,15,0,1000,10,3.1,91402.47,69934.27,76.51,91.4
ORD-01266,Store_Gamma,Toys,Puzzles,Kolkata,East,Summer,55,1261.63,875.54,3211.34,30,1,2000,35,3.0,64953.52,16798.82,25.86,64.95
ORD-01267,Store_Gamma,Clothing,Kids,Mumbai,West,Monsoon,49,1166.42,172.18,3823.09,15,0,3500,45,4.8,47641.02,39204.2,82.29,47.64
ORD-01268,Store_Epsilon,Home & Garden,Furniture,Hyderabad,South,Summer,34,265.23,582.23,2280.78,0,0,3500,44,4.1,11938.88,-7856.94,-65.81,11.94
ORD-01269,Store_Alpha,Clothing,Kids,Pune,West,Festive,53,1838.93,830.17,3554.49,20,0,8000,34,3.9,91631.23,47632.22,51.98,91.63
ORD-01270,Store_Gamma,Sports,Football,Delhi,North,Winter,46,923.81,493.36,2432.1,10,1,2000,25,3.4,56679.38,33984.82,59.96,56.68
ORD-01271,Store_Gamma,Electronics,Laptops,Pune,West,Winter,52,1220.36,930.74,2791.75,15,0,1000,45,4.3,78000.69,29602.21,37.95,78.0
ORD-01272,Store_Delta,Electronics,Laptops,Chennai,South,Monsoon,49,1180.3,1089.76,3558.27,20,0,2000,48,3.3,61144.98,7746.74,12.67,61.14
ORD-01273,Store_Epsilon,Home & Garden,Decor,Chennai,South,Winter,42,50.0,981.96,5509.65,15,0,8000,22,4.3,11681.48,-29560.84,-253.06,11.68
ORD-01274,Store_Beta,Electronics,Phones,Delhi,North,Festive,49,713.13,181.0,3473.72,30,0,3500,27,3.3,35088.14,26219.14,74.72,35.09
ORD-01275,Store_Alpha,Electronics,Tablets,Ahmedabad,West,Winter,37,1472.33,831.67,2985.95,15,0,8000,42,3.4,49164.16,18392.37,37.41,49.16
ORD-01276,Store_Alpha,Home & Garden,Plants,Bangalore,South,Monsoon,31,1170.85,862.98,2001.87,20,0,5000,27,4.3,23019.85,-3732.53,-16.21,23.02
ORD-01277,Store_Epsilon,Toys,Board Games,Bangalore,South,Festive,33,1477.09,647.63,4075.44,15,0,3500,32,4.3,57991.75,36619.96,63.15,57.99
ORD-01278,Store_Delta,Toys,Action,Chennai,South,Summer,40,1670.31,925.32,2597.45,0,0,8000,40,4.2,78780.51,41767.71,53.02,78.78
ORD-01279,Store_Delta,Home & Garden,Plants,Chennai,South,Monsoon,53,706.06,910.97,3448.98,0,0,1000,29,3.2,40666.22,-7615.19,-18.73,40.67
ORD-01280,Store_Epsilon,Sports,Football,Kolkata,East,Summer,38,890.91,763.65,3842.33,25,1,1000,11,3.5,39693.65,10674.95,26.89,39.69
ORD-01281,Store_Delta,Electronics,Cameras,Mumbai,West,Festive,39,1115.29,398.29,4516.93,0,1,1000,22,3.9,71073.3,55539.99,78.14,71.07
ORD-01282,Store_Alpha,Electronics,Cameras,Kolkata,East,Monsoon,45,1664.1,789.35,4010.85,5,0,5000,24,3.3,83927.36,48406.61,57.68,83.93
ORD-01283,Store_Alpha,Sports,Cricket,Kolkata,East,Monsoon,60,1059.54,1546.77,1531.85,25,0,2000,9,4.6,38272.26,-54533.94,-142.49,38.27
ORD-01284,Store_Beta,Toys,Board Games,Ahmedabad,West,Festive,40,131.34,643.08,939.36,15,0,1000,22,2.4,7823.56,-17899.64,-228.79,7.82
ORD-01285,Store_Epsilon,Grocery,Packaged,Bangalore,South,Winter,39,1081.09,1218.92,3841.77,5,0,5000,46,3.3,44475.99,-3061.89,-6.88,44.48
ORD-01286,Store_Gamma,Grocery,Fresh,Ahmedabad,West,Monsoon,40,1639.96,815.54,3103.21,10,0,1000,44,3.5,72597.38,39975.78,55.07,72.6
ORD-01287,Store_Gamma,Grocery,Dairy,Ahmedabad,West,Monsoon,46,2014.21,479.71,3469.76,20,0,5000,37,2.1,87575.91,65509.25,74.8,87.58
ORD-01288,Store_Beta,Toys,Board Games,Delhi,North,Summer,39,1368.35,681.36,5063.71,10,0,1000,19,3.0,66173.51,39600.47,59.84,66.17
ORD-01289,Store_Beta,Toys,Puzzles,Bangalore,South,Winter,45,308.4,793.25,2260.09,5,0,2000,39,4.2,7631.08,-28065.17,-367.77,7.63
ORD-01290,Store_Delta,Sports,Football,Mumbai,West,Summer,46,956.18,1062.08,4549.69,0,1,8000,5,3.8,55531.99,6676.31,12.02,55.53
ORD-01291,Store_Beta,Electronics,Laptops,Pune,West,Summer,51,1485.03,1752.02,2272.0,30,0,1000,25,4.7,65336.23,-24016.79,-36.76,65.34
ORD-01292,Store_Beta,Sports,Fitness,Chennai,South,Winter,50,1719.73,821.87,4878.32,15,0,8000,12,4.7,75672.84,34579.34,45.7,75.67
